text|label|family
 It is strange that Shakabpa does not mention this problem in his Political History , most probably because being an astute politician, he could perfectly understand the odd (not to say foolish) Tibetan position, but he could not do much, apart from sending telegrams to Lhasa to explain the situation to his conservative government. |0|Traditional
Helped by their road building programmes extending over a long period, the Chinese could deploy their troops, select combat areas and time their tactical operations.|0|Traditional
We want her to be free to develop on her own lines...|0|Traditional
The whole of Spanggur lake, according to Strachey's map, was in Tibet and here the Commissions confirmed Moorcroft's account.|1|Revisionism
movement and continued to refer to the Soviet state as the head of the socialist camp down to the Moscow conference of 1960, at which Khrushchev repudiated this role.160 Shortly before the conference, the CPC proposed to the Soviet party a formula whereby the two parties shared the major responsibility for the welfare of the international Communist movement, with the CPC evidently accepting a junior role.161 When this was not included in the Moscow statement, the CPC included it, with itself apparently in the senior role, in an editorial, together with some further comments on the Soviet position that seem to represent a compromise between the Chinese and Soviet views.162 After the Twentysecond Congress, the tenuous compromise reached at Moscow in 1960 became untenable.|0|Europe&America
The promise of a limited attack was questionable in view of the July experience in which a small clash had increased Nehru's interest in compromise while whipping up public bellicosity in parliament and the press.|1|Europe&America
The tribal territory beyond was not part of any adjacent state.|0|Traditional
Naturally, they have no intention of raising it until it suits their convenience.'|1|Revisionism
The rest of Corps H.Q., apart from immovable elements such as the hospital and its patients, were on the road to Gau hati by that afternoon.|1|Revisionism
became convinced that the structure of AngloBhutanese relations should be overhauled and the treaty of 1865 revised.|1|Revisionism
Nehru was convinced that, in the final analysis, war between China and India was mutually unfeasible.|1|Revisionism
In the spring of 1959, at the time the Laotian crisis assumed serious proportions, the North Vietnamese regime evidently decided to intensify 52 Christian Science Monitor, July 8, 1964. |1|Europe&America
Williamson to India, 22 February 1933, in JOR, L/P&S/12/578. |0|Traditional
The foward policy could not be expected to yield dramatic results (not in the way India expected, anyway) and various factors pointed to Goa as a more fruitful theatre for action.|1|Revisionism
In accordance with the advice of the North and Northeast Border Committee of the Government of India, a new Survey of India map was published quietly in July 1954, soon after the signing of the SinoIndian Trade Agreement.|1|Revisionism
7 The transfer of General Maxwell Taylor from chairman of the Joint Chiefs of Staff to ambassador in South Vietnam on June 23 amplified the growing chorus of hints and speculation that Washington was seriously preparing to expand the war. |1|Europe&America
At the very end of 1912 or beginning of 1913 the Mongolians made a treaty with Tibet, or so it was reported, and McMahon was not the only Enghshman to believe these reports.|1|Revisionism
One, that the Chinese accepted without much ado the whole Convention barring Article IX, relating to the boundary settlement between Inner and Outer Tibet.|0|Traditional
Miller noted that 'Mr Williamson indeed already looks forward to the establishment of police posts in the hills and doubtless that will come in time '. |0|Traditional
These military arrangements were to be supervised by three ICC's, each with India as chairman and Poland and Canada as the other members.|1|Europe&America
With the Chinese in possession, of hill tops and looking across the mountain tops and valleys at the coveted prize, the promising Digboi oil fields of Assam, and perhaps beyond, the situation was indeed very serious.|0|Traditional
